"servername","dbname","Table","Index_or_Statistics","T-SQL Drop Command"
"db50","aBILLity_43258","[dbo].[Recurring_Charge]","[_dta_index_Recurring_Charge_7_421576540__K1_K19_7_35]","USE aBILLity_43258; DROP INDEX [_dta_index_Recurring_Charge_7_421576540__K1_K19_7_35] ON [dbo].[Recurring_Charge];"
"db50","aBILLity_43258","[dbo].[Recurring_Charge]","[_dta_index_Recurring_Charge_7_421576540__K19_K1_K13_K2]","USE aBILLity_43258; DROP INDEX [_dta_index_Recurring_Charge_7_421576540__K19_K1_K13_K2] ON [dbo].[Recurring_Charge];"
"db50","aBILLity_43258","[dbo].[Recurring_Charge]","[_dta_index_Recurring_Charge_7_421576540__K1_K19_2_13]","USE aBILLity_43258; DROP INDEX [_dta_index_Recurring_Charge_7_421576540__K1_K19_2_13] ON [dbo].[Recurring_Charge];"
"db50","aBILLity_43258","[dbo].[Recurring_Charge]","[_dta_index_Recurring_Charge_7_421576540__K13_K19_K1_K2]","USE aBILLity_43258; DROP INDEX [_dta_index_Recurring_Charge_7_421576540__K13_K19_K1_K2] ON [dbo].[Recurring_Charge];"
"db50","aBILLity_43258","[dbo].[Recurring_Charge]","[_dta_index_Recurring_Charge_7_421576540__K19_K1]","USE aBILLity_43258; DROP INDEX [_dta_index_Recurring_Charge_7_421576540__K19_K1] ON [dbo].[Recurring_Charge];"
"db50","aBILLity_43258","[dbo].[Recurring_Charge]","[_dta_index_Recurring_Charge_7_421576540__K1_K19]","USE aBILLity_43258; DROP INDEX [_dta_index_Recurring_Charge_7_421576540__K1_K19] ON [dbo].[Recurring_Charge];"
"db50","aBILLity_43258","[dbo].[Recurring_Charge]","[_dta_index_Recurring_Charge_7_421576540__K1_K2_K13_K19]","USE aBILLity_43258; DROP INDEX [_dta_index_Recurring_Charge_7_421576540__K1_K2_K13_K19] ON [dbo].[Recurring_Charge];"
"db50","aBILLity_43258","[dbo].[Recurring_Charge]","[_dta_index_Recurring_Charge_7_421576540__K2_K1_K13_K19]","USE aBILLity_43258; DROP INDEX [_dta_index_Recurring_Charge_7_421576540__K2_K1_K13_K19] ON [dbo].[Recurring_Charge];"
"db50","aBILLity_43258","[dbo].[Recurring_Charge]","[_dta_stat_421576540_19_1_13_2]","USE aBILLity_43258; DROP INDEX [_dta_stat_421576540_19_1_13_2] ON [dbo].[Recurring_Charge];"
"db50","aBILLity_43258","[dbo].[Recurring_Charge]","[_dta_stat_421576540_1_2_13]","USE aBILLity_43258; DROP INDEX [_dta_stat_421576540_1_2_13] ON [dbo].[Recurring_Charge];"
"db50","aBILLity_43258","[dbo].[Recurring_Charge]","[_dta_stat_421576540_13_19]","USE aBILLity_43258; DROP INDEX [_dta_stat_421576540_13_19] ON [dbo].[Recurring_Charge];"
"db50","aBILLity_43258","[dbo].[Recurring_Charges]","[_dta_index_Recurring_Charges_7_437576597__K10_K6_K7_K48_1_2_16_18_30_63]","USE aBILLity_43258; DROP INDEX [_dta_index_Recurring_Charges_7_437576597__K10_K6_K7_K48_1_2_16_18_30_63] ON [dbo].[Recurring_Charges];"
"db50","aBILLity_43258","[dbo].[Recurring_Charges]","[_dta_index_Recurring_Charges_7_437576597__K48_K6_K7]","USE aBILLity_43258; DROP INDEX [_dta_index_Recurring_Charges_7_437576597__K48_K6_K7] ON [dbo].[Recurring_Charges];"
"db50","aBILLity_43258","[dbo].[Recurring_Charges]","[_dta_index_Recurring_Charges_7_437576597__K48_K6_K7_f1]","USE aBILLity_43258; DROP INDEX [_dta_index_Recurring_Charges_7_437576597__K48_K6_K7_f1] ON [dbo].[Recurring_Charges];"
"db50","aBILLity_43258","[dbo].[Recurring_Charges]","[_dta_index_Recurring_Charges_7_437576597__K6_K10_K7_K48_1_2_16_18_30_63]","USE aBILLity_43258; DROP INDEX [_dta_index_Recurring_Charges_7_437576597__K6_K10_K7_K48_1_2_16_18_30_63] ON [dbo].[Recurring_Charges];"
"db50","aBILLity_43258","[dbo].[Recurring_Charges]","[_dta_index_Recurring_Charges_7_437576597__K48_K6_K7_K10]","USE aBILLity_43258; DROP INDEX [_dta_index_Recurring_Charges_7_437576597__K48_K6_K7_K10] ON [dbo].[Recurring_Charges];"
"db50","aBILLity_43258","[dbo].[Recurring_Charges]","[_dta_index_Recurring_Charges_7_437576597__K48_K6_K7_K10_1_2_16_18_30_63_f2]","USE aBILLity_43258; DROP INDEX [_dta_index_Recurring_Charges_7_437576597__K48_K6_K7_K10_1_2_16_18_30_63_f2] ON [dbo].[Recurring_Charges];"
"db50","aBILLity_43258","[dbo].[Recurring_Charges]","[_dta_index_Recurring_Charges_7_437576597__K10_K48_K6_K7]","USE aBILLity_43258; DROP INDEX [_dta_index_Recurring_Charges_7_437576597__K10_K48_K6_K7] ON [dbo].[Recurring_Charges];"
"db50","aBILLity_43258","[dbo].[Recurring_Charges]","[_dta_index_Recurring_Charges_7_437576597__K10_K48_K6_K7_1_2_16_18_30_63]","USE aBILLity_43258; DROP INDEX [_dta_index_Recurring_Charges_7_437576597__K10_K48_K6_K7_1_2_16_18_30_63] ON [dbo].[Recurring_Charges];"
"db50","aBILLity_43258","[dbo].[Recurring_Charges]","[_dta_index_Recurring_Charges_7_437576597__K7]","USE aBILLity_43258; DROP INDEX [_dta_index_Recurring_Charges_7_437576597__K7] ON [dbo].[Recurring_Charges];"
"db50","aBILLity_43258","[dbo].[Recurring_Charges]","[_dta_index_Recurring_Charges_7_437576597__K48]","USE aBILLity_43258; DROP INDEX [_dta_index_Recurring_Charges_7_437576597__K48] ON [dbo].[Recurring_Charges];"
"db50","aBILLity_43258","[dbo].[Recurring_Charges]","[_dta_index_Recurring_Charges_7_437576597__K7_K10_K6_K48_1_2_16_18_30_63]","USE aBILLity_43258; DROP INDEX [_dta_index_Recurring_Charges_7_437576597__K7_K10_K6_K48_1_2_16_18_30_63] ON [dbo].[Recurring_Charges];"
"db50","aBILLity_43258","[dbo].[Recurring_Charges]","[_dta_index_Recurring_Charges_7_437576597__K48_K6_K7_K10_1_2_16_18_30_63]","USE aBILLity_43258; DROP INDEX [_dta_index_Recurring_Charges_7_437576597__K48_K6_K7_K10_1_2_16_18_30_63] ON [dbo].[Recurring_Charges];"
"db50","aBILLity_43258","[dbo].[Recurring_Charges]","[_dta_index_Recurring_Charges_7_437576597__K6]","USE aBILLity_43258; DROP INDEX [_dta_index_Recurring_Charges_7_437576597__K6] ON [dbo].[Recurring_Charges];"
"db50","aBILLity_43258","[dbo].[Recurring_Charges]","[_dta_index_Recurring_Charges_7_437576597__K6_K7_K48_K10_1_2_16_18_30_63]","USE aBILLity_43258; DROP INDEX [_dta_index_Recurring_Charges_7_437576597__K6_K7_K48_K10_1_2_16_18_30_63] ON [dbo].[Recurring_Charges];"
"db50","aBILLity_43258","[dbo].[Recurring_Charges]","[_dta_stat_437576597_6_10_7_48]","USE aBILLity_43258; DROP INDEX [_dta_stat_437576597_6_10_7_48] ON [dbo].[Recurring_Charges];"
"db50","aBILLity_43258","[dbo].[Recurring_Charges]","[_dta_stat_437576597_48_6_7]","USE aBILLity_43258; DROP INDEX [_dta_stat_437576597_48_6_7] ON [dbo].[Recurring_Charges];"
"db50","aBILLity_43258","[dbo].[Recurring_Charges]","[_dta_stat_437576597_10_48_6]","USE aBILLity_43258; DROP INDEX [_dta_stat_437576597_10_48_6] ON [dbo].[Recurring_Charges];"
"db50","aBILLity_43258","[dbo].[Recurring_Charges]","[_dta_stat_437576597_7_10]","USE aBILLity_43258; DROP INDEX [_dta_stat_437576597_7_10] ON [dbo].[Recurring_Charges];"
"db50","aBILLity_43258","[dbo].[Recurring_Charges]","[_dta_stat_437576597_6_7]","USE aBILLity_43258; DROP INDEX [_dta_stat_437576597_6_7] ON [dbo].[Recurring_Charges];"
"db50","aBILLity_43258","[dbo].[Recurring_Charges]","[_dta_index_Recurring_Charges_7_437576597__K1_K10]","USE aBILLity_43258; DROP INDEX [_dta_index_Recurring_Charges_7_437576597__K1_K10] ON [dbo].[Recurring_Charges];"
"db50","aBILLity_43258","[dbo].[Recurring_Charges]","[_dta_index_Recurring_Charges_7_437576597__K10_K1]","USE aBILLity_43258; DROP INDEX [_dta_index_Recurring_Charges_7_437576597__K10_K1] ON [dbo].[Recurring_Charges];"
"db50","aBILLity_43258","[dbo].[Recurring_Charges]","[_dta_index_Recurring_Charges_7_437576597__K23]","USE aBILLity_43258; DROP INDEX [_dta_index_Recurring_Charges_7_437576597__K23] ON [dbo].[Recurring_Charges];"
"db50","aBILLity_43258","[dbo].[Recurring_Charges]","[_dta_index_Recurring_Charges_7_437576597__K23_K1_K10]","USE aBILLity_43258; DROP INDEX [_dta_index_Recurring_Charges_7_437576597__K23_K1_K10] ON [dbo].[Recurring_Charges];"
"db50","aBILLity_43258","[dbo].[Recurring_Charges]","[_dta_index_Recurring_Charges_7_437576597__K10]","USE aBILLity_43258; DROP INDEX [_dta_index_Recurring_Charges_7_437576597__K10] ON [dbo].[Recurring_Charges];"
"db50","aBILLity_43258","[dbo].[Recurring_Charges]","[_dta_stat_437576597_1_10]","USE aBILLity_43258; DROP INDEX [_dta_stat_437576597_1_10] ON [dbo].[Recurring_Charges];"
"db50","aBILLity_43258","[dbo].[Recurring_Charges]","[_dta_stat_437576597_23_1_10]","USE aBILLity_43258; DROP INDEX [_dta_stat_437576597_23_1_10] ON [dbo].[Recurring_Charges];"
"db50","aBILLity_43258","[dbo].[SiteContacts]","[_dta_index_SiteContacts_7_453576654__K1_5_6]","USE aBILLity_43258; DROP INDEX [_dta_index_SiteContacts_7_453576654__K1_5_6] ON [dbo].[SiteContacts];"
"db50","aBILLity_43258","[dbo].[SiteContacts]","[_dta_index_SiteContacts_7_453576654__K1_5_6_8_14]","USE aBILLity_43258; DROP INDEX [_dta_index_SiteContacts_7_453576654__K1_5_6_8_14] ON [dbo].[SiteContacts];"
"db50","aBILLity_43258","[dbo].[Sitedetails]","[_dta_index_Sitedetails_7_469576711__K1_K14]","USE aBILLity_43258; DROP INDEX [_dta_index_Sitedetails_7_469576711__K1_K14] ON [dbo].[Sitedetails];"
"db50","aBILLity_43258","[dbo].[Sitedetails]","[_dta_index_Sitedetails_7_469576711__K14_1]","USE aBILLity_43258; DROP INDEX [_dta_index_Sitedetails_7_469576711__K14_1] ON [dbo].[Sitedetails];"
"db50","aBILLity_43258","[dbo].[Sitedetails]","[_dta_index_Sitedetails_7_469576711__K14]","USE aBILLity_43258; DROP INDEX [_dta_index_Sitedetails_7_469576711__K14] ON [dbo].[Sitedetails];"
"db50","aBILLity_43258","[dbo].[Sitedetails]","[_dta_index_Sitedetails_7_469576711__K1]","USE aBILLity_43258; DROP INDEX [_dta_index_Sitedetails_7_469576711__K1] ON [dbo].[Sitedetails];"
"db50","aBILLity_43258","[dbo].[Sitedetails]","[_dta_index_Sitedetails_7_469576711__K1_K10]","USE aBILLity_43258; DROP INDEX [_dta_index_Sitedetails_7_469576711__K1_K10] ON [dbo].[Sitedetails];"
"db50","aBILLity_43258","[dbo].[Sitedetails]","[_dta_index_Sitedetails_7_469576711__K14_K1_K10]","USE aBILLity_43258; DROP INDEX [_dta_index_Sitedetails_7_469576711__K14_K1_K10] ON [dbo].[Sitedetails];"
"db50","aBILLity_43258","[dbo].[Sitedetails]","[_dta_index_Sitedetails_7_469576711__K1_K10_K14]","USE aBILLity_43258; DROP INDEX [_dta_index_Sitedetails_7_469576711__K1_K10_K14] ON [dbo].[Sitedetails];"
"db50","aBILLity_43258","[dbo].[Sitedetails]","[_dta_stat_469576711_14_1_10]","USE aBILLity_43258; DROP INDEX [_dta_stat_469576711_14_1_10] ON [dbo].[Sitedetails];"
"db50","aBILLity_43258","[dbo].[Sitedetails]","[_dta_stat_469576711_1_10]","USE aBILLity_43258; DROP INDEX [_dta_stat_469576711_1_10] ON [dbo].[Sitedetails];"
"db50","aBILLity_43258","[dbo].[Sitedetails]","[_dta_index_Sitedetails_7_469576711__K29]","USE aBILLity_43258; DROP INDEX [_dta_index_Sitedetails_7_469576711__K29] ON [dbo].[Sitedetails];"
"db50","aBILLity_43258","[dbo].[Sitedetails]","[_dta_index_Sitedetails_7_469576711__K29_K14_K1]","USE aBILLity_43258; DROP INDEX [_dta_index_Sitedetails_7_469576711__K29_K14_K1] ON [dbo].[Sitedetails];"
"db50","aBILLity_43258","[dbo].[Sitedetails]","[_dta_stat_469576711_29_14_1]","USE aBILLity_43258; DROP INDEX [_dta_stat_469576711_29_14_1] ON [dbo].[Sitedetails];"
"db50","aBILLity_43258","[dbo].[order_cli_details]","[_dta_index_order_cli_details_7_850102069__K16_K14_K3_K11_K1_K2_86_f21]","USE aBILLity_43258; DROP INDEX [_dta_index_order_cli_details_7_850102069__K16_K14_K3_K11_K1_K2_86_f21] ON [dbo].[order_cli_details];"
"db50","aBILLity_43258","[dbo].[order_cli_details]","[_dta_index_order_cli_details_7_850102069__K16_K14_K3_K11_K1_K2]","USE aBILLity_43258; DROP INDEX [_dta_index_order_cli_details_7_850102069__K16_K14_K3_K11_K1_K2] ON [dbo].[order_cli_details];"
"db50","aBILLity_43258","[dbo].[order_cli_details]","[_dta_index_order_cli_details_7_850102069__K14_K11_K3_K16_K1_K2_86]","USE aBILLity_43258; DROP INDEX [_dta_index_order_cli_details_7_850102069__K14_K11_K3_K16_K1_K2_86] ON [dbo].[order_cli_details];"
"db50","aBILLity_43258","[dbo].[order_cli_details]","[_dta_index_order_cli_details_7_850102069__K16]","USE aBILLity_43258; DROP INDEX [_dta_index_order_cli_details_7_850102069__K16] ON [dbo].[order_cli_details];"
"db50","aBILLity_43258","[dbo].[order_cli_details]","[_dta_index_order_cli_details_7_850102069__K1_K2_K11_K3_K14_K16]","USE aBILLity_43258; DROP INDEX [_dta_index_order_cli_details_7_850102069__K1_K2_K11_K3_K14_K16] ON [dbo].[order_cli_details];"
"db50","aBILLity_43258","[dbo].[order_cli_details]","[_dta_index_order_cli_details_7_850102069__K14]","USE aBILLity_43258; DROP INDEX [_dta_index_order_cli_details_7_850102069__K14] ON [dbo].[order_cli_details];"
"db50","aBILLity_43258","[dbo].[order_cli_details]","[_dta_index_order_cli_details_7_850102069__K11_K3_K14_K16_K1_K2_86]","USE aBILLity_43258; DROP INDEX [_dta_index_order_cli_details_7_850102069__K11_K3_K14_K16_K1_K2_86] ON [dbo].[order_cli_details];"
"db50","aBILLity_43258","[dbo].[order_cli_details]","[_dta_index_order_cli_details_7_850102069__K16_K14_K3_K11_K1_K2_86]","USE aBILLity_43258; DROP INDEX [_dta_index_order_cli_details_7_850102069__K16_K14_K3_K11_K1_K2_86] ON [dbo].[order_cli_details];"
"db50","aBILLity_43258","[dbo].[order_cli_details]","[_dta_index_order_cli_details_7_850102069__K11]","USE aBILLity_43258; DROP INDEX [_dta_index_order_cli_details_7_850102069__K11] ON [dbo].[order_cli_details];"
"db50","aBILLity_43258","[dbo].[order_cli_details]","[_dta_index_order_cli_details_7_850102069__K16_K14_K3_K11_K1_K2_f22]","USE aBILLity_43258; DROP INDEX [_dta_index_order_cli_details_7_850102069__K16_K14_K3_K11_K1_K2_f22] ON [dbo].[order_cli_details];"
"db50","aBILLity_43258","[dbo].[order_cli_details]","[_dta_index_order_cli_details_7_850102069__K2_K16_K14_K3_K11_K1]","USE aBILLity_43258; DROP INDEX [_dta_index_order_cli_details_7_850102069__K2_K16_K14_K3_K11_K1] ON [dbo].[order_cli_details];"
"db50","aBILLity_43258","[dbo].[order_cli_details]","[_dta_index_order_cli_details_7_850102069__K16_K14_K3_K11_K1]","USE aBILLity_43258; DROP INDEX [_dta_index_order_cli_details_7_850102069__K16_K14_K3_K11_K1] ON [dbo].[order_cli_details];"
"db50","aBILLity_43258","[dbo].[order_cli_details]","[_dta_index_order_cli_details_7_850102069__K11_K3_K14_K16_K1_K2]","USE aBILLity_43258; DROP INDEX [_dta_index_order_cli_details_7_850102069__K11_K3_K14_K16_K1_K2] ON [dbo].[order_cli_details];"
"db50","aBILLity_43258","[dbo].[order_cli_details]","[_dta_index_order_cli_details_7_850102069__K1_K11_K3_K14_K16_K2_86]","USE aBILLity_43258; DROP INDEX [_dta_index_order_cli_details_7_850102069__K1_K11_K3_K14_K16_K2_86] ON [dbo].[order_cli_details];"
"db50","aBILLity_43258","[dbo].[order_cli_details]","[_dta_index_order_cli_details_7_850102069__K2_K16_K14_K3_K11_K1_86]","USE aBILLity_43258; DROP INDEX [_dta_index_order_cli_details_7_850102069__K2_K16_K14_K3_K11_K1_86] ON [dbo].[order_cli_details];"
"db50","aBILLity_43258","[dbo].[order_cli_details]","[_dta_index_order_cli_details_7_850102069__K3_K11_K14_K16_K1_K2_86]","USE aBILLity_43258; DROP INDEX [_dta_index_order_cli_details_7_850102069__K3_K11_K14_K16_K1_K2_86] ON [dbo].[order_cli_details];"
"db50","aBILLity_43258","[dbo].[order_cli_details]","[_dta_index_order_cli_details_7_850102069__K3]","USE aBILLity_43258; DROP INDEX [_dta_index_order_cli_details_7_850102069__K3] ON [dbo].[order_cli_details];"
"db50","aBILLity_43258","[dbo].[order_cli_details]","[_dta_index_order_cli_details_7_850102069__K1_86]","USE aBILLity_43258; DROP INDEX [_dta_index_order_cli_details_7_850102069__K1_86] ON [dbo].[order_cli_details];"
"db50","aBILLity_43258","[dbo].[order_cli_details]","[_dta_index_order_cli_details_7_850102069__K1_K2_K11_K3_K14_K16_86]","USE aBILLity_43258; DROP INDEX [_dta_index_order_cli_details_7_850102069__K1_K2_K11_K3_K14_K16_86] ON [dbo].[order_cli_details];"
"db50","aBILLity_43258","[dbo].[order_cli_details]","[_dta_stat_850102069_1_2_11_3_14_16]","USE aBILLity_43258; DROP INDEX [_dta_stat_850102069_1_2_11_3_14_16] ON [dbo].[order_cli_details];"
"db50","aBILLity_43258","[dbo].[order_cli_details]","[_dta_stat_850102069_11_3_14_16_1]","USE aBILLity_43258; DROP INDEX [_dta_stat_850102069_11_3_14_16_1] ON [dbo].[order_cli_details];"
"db50","aBILLity_43258","[dbo].[order_cli_details]","[_dta_stat_850102069_14_11]","USE aBILLity_43258; DROP INDEX [_dta_stat_850102069_14_11] ON [dbo].[order_cli_details];"
"db50","aBILLity_43258","[dbo].[order_cli_details]","[_dta_stat_850102069_2_16_14_3_11]","USE aBILLity_43258; DROP INDEX [_dta_stat_850102069_2_16_14_3_11] ON [dbo].[order_cli_details];"
"db50","aBILLity_43258","[dbo].[order_cli_details]","[_dta_stat_850102069_1_11_3_14]","USE aBILLity_43258; DROP INDEX [_dta_stat_850102069_1_11_3_14] ON [dbo].[order_cli_details];"
"db50","aBILLity_43258","[dbo].[order_cli_details]","[_dta_stat_850102069_16_14_3]","USE aBILLity_43258; DROP INDEX [_dta_stat_850102069_16_14_3] ON [dbo].[order_cli_details];"
"db50","aBILLity_43258","[dbo].[order_cli_details]","[_dta_index_order_cli_details_7_850102069__K11_K14_K3_K63_K16_K2_1_4_53_64_66]","USE aBILLity_43258; DROP INDEX [_dta_index_order_cli_details_7_850102069__K11_K14_K3_K63_K16_K2_1_4_53_64_66] ON [dbo].[order_cli_details];"
"db50","aBILLity_43258","[dbo].[order_cli_details]","[_dta_index_order_cli_details_7_850102069__K14_K3_K16_K63_K11_K2]","USE aBILLity_43258; DROP INDEX [_dta_index_order_cli_details_7_850102069__K14_K3_K16_K63_K11_K2] ON [dbo].[order_cli_details];"
"db50","aBILLity_43258","[dbo].[order_cli_details]","[_dta_index_order_cli_details_7_850102069__K63_K11_K14_K3_K16_K2_1_4_53_64_66]","USE aBILLity_43258; DROP INDEX [_dta_index_order_cli_details_7_850102069__K63_K11_K14_K3_K16_K2_1_4_53_64_66] ON [dbo].[order_cli_details];"
"db50","aBILLity_43258","[dbo].[order_cli_details]","[_dta_index_order_cli_details_7_850102069__K16_K11_K14_K3_K63_K2_1_4_53_64_66]","USE aBILLity_43258; DROP INDEX [_dta_index_order_cli_details_7_850102069__K16_K11_K14_K3_K63_K2_1_4_53_64_66] ON [dbo].[order_cli_details];"
"db50","aBILLity_43258","[dbo].[order_cli_details]","[_dta_index_order_cli_details_7_850102069__K14_K3_K16_K63_K11]","USE aBILLity_43258; DROP INDEX [_dta_index_order_cli_details_7_850102069__K14_K3_K16_K63_K11] ON [dbo].[order_cli_details];"
"db50","aBILLity_43258","[dbo].[order_cli_details]","[_dta_index_order_cli_details_7_850102069__K2_K14_K3_K16_K63_K11]","USE aBILLity_43258; DROP INDEX [_dta_index_order_cli_details_7_850102069__K2_K14_K3_K16_K63_K11] ON [dbo].[order_cli_details];"
"db50","aBILLity_43258","[dbo].[order_cli_details]","[_dta_index_order_cli_details_7_850102069__K2_K14_K3_K16_K63_K11_1_4_53_64_66]","USE aBILLity_43258; DROP INDEX [_dta_index_order_cli_details_7_850102069__K2_K14_K3_K16_K63_K11_1_4_53_64_66] ON [dbo].[order_cli_details];"
"db50","aBILLity_43258","[dbo].[order_cli_details]","[_dta_index_order_cli_details_7_850102069__K63]","USE aBILLity_43258; DROP INDEX [_dta_index_order_cli_details_7_850102069__K63] ON [dbo].[order_cli_details];"
"db50","aBILLity_43258","[dbo].[order_cli_details]","[_dta_index_order_cli_details_7_850102069__K3_K11_K14_K63_K16_K2_1_4_53_64_66]","USE aBILLity_43258; DROP INDEX [_dta_index_order_cli_details_7_850102069__K3_K11_K14_K63_K16_K2_1_4_53_64_66] ON [dbo].[order_cli_details];"
"db50","aBILLity_43258","[dbo].[order_cli_details]","[_dta_index_order_cli_details_7_850102069__K14_K3_K16_K63_K11_K2_1_4_53_64_66]","USE aBILLity_43258; DROP INDEX [_dta_index_order_cli_details_7_850102069__K14_K3_K16_K63_K11_K2_1_4_53_64_66] ON [dbo].[order_cli_details];"
"db50","aBILLity_43258","[dbo].[order_cli_details]","[_dta_index_order_cli_details_7_850102069__K2_K11_K14_K3_K63_K16_1_4_53_64_66]","USE aBILLity_43258; DROP INDEX [_dta_index_order_cli_details_7_850102069__K2_K11_K14_K3_K63_K16_1_4_53_64_66] ON [dbo].[order_cli_details];"
"db50","aBILLity_43258","[dbo].[order_cli_details]","[_dta_stat_850102069_14_3_16_63]","USE aBILLity_43258; DROP INDEX [_dta_stat_850102069_14_3_16_63] ON [dbo].[order_cli_details];"
"db50","aBILLity_43258","[dbo].[order_cli_details]","[_dta_stat_850102069_63_11_14]","USE aBILLity_43258; DROP INDEX [_dta_stat_850102069_63_11_14] ON [dbo].[order_cli_details];"
"db50","aBILLity_43258","[dbo].[order_cli_details]","[_dta_stat_850102069_2_14_3_16_63]","USE aBILLity_43258; DROP INDEX [_dta_stat_850102069_2_14_3_16_63] ON [dbo].[order_cli_details];"
"db50","aBILLity_43258","[dbo].[order_cli_details]","[_dta_index_order_cli_details_7_850102069__K1_74]","USE aBILLity_43258; DROP INDEX [_dta_index_order_cli_details_7_850102069__K1_74] ON [dbo].[order_cli_details];"
"db50","aBILLity_43258","[dbo].[order_cli_details]","[_dta_index_order_cli_details_7_850102069__K14_K3_K11_K1_K2_4_53_63_64_66_74]","USE aBILLity_43258; DROP INDEX [_dta_index_order_cli_details_7_850102069__K14_K3_K11_K1_K2_4_53_63_64_66_74] ON [dbo].[order_cli_details];"
"db50","aBILLity_43258","[dbo].[order_cli_details]","[_dta_index_order_cli_details_7_850102069__K2_K14_K3_K11_K1]","USE aBILLity_43258; DROP INDEX [_dta_index_order_cli_details_7_850102069__K2_K14_K3_K11_K1] ON [dbo].[order_cli_details];"
"db50","aBILLity_43258","[dbo].[order_cli_details]","[_dta_index_order_cli_details_7_850102069__K11_K14_K3_K1_K2_4_53_63_64_66_74]","USE aBILLity_43258; DROP INDEX [_dta_index_order_cli_details_7_850102069__K11_K14_K3_K1_K2_4_53_63_64_66_74] ON [dbo].[order_cli_details];"
"db50","aBILLity_43258","[dbo].[order_cli_details]","[_dta_index_order_cli_details_7_850102069__K2_K14_K3_K11_K1_f27]","USE aBILLity_43258; DROP INDEX [_dta_index_order_cli_details_7_850102069__K2_K14_K3_K11_K1_f27] ON [dbo].[order_cli_details];"
"db50","aBILLity_43258","[dbo].[order_cli_details]","[_dta_index_order_cli_details_7_850102069__K2_K14_K3_K11_K1_4_53_63_64_66_74]","USE aBILLity_43258; DROP INDEX [_dta_index_order_cli_details_7_850102069__K2_K14_K3_K11_K1_4_53_63_64_66_74] ON [dbo].[order_cli_details];"
"db50","aBILLity_43258","[dbo].[order_cli_details]","[_dta_index_order_cli_details_7_850102069__K14_K3_K11_K1_K2]","USE aBILLity_43258; DROP INDEX [_dta_index_order_cli_details_7_850102069__K14_K3_K11_K1_K2] ON [dbo].[order_cli_details];"
"db50","aBILLity_43258","[dbo].[order_cli_details]","[_dta_index_order_cli_details_7_850102069__K1_K14_K3_K11_K2_4_53_63_64_66_74]","USE aBILLity_43258; DROP INDEX [_dta_index_order_cli_details_7_850102069__K1_K14_K3_K11_K2_4_53_63_64_66_74] ON [dbo].[order_cli_details];"
"db50","aBILLity_43258","[dbo].[order_cli_details]","[_dta_index_order_cli_details_7_850102069__K2_K14_K3_K11_K1_4_53_63_64_66_74_f28]","USE aBILLity_43258; DROP INDEX [_dta_index_order_cli_details_7_850102069__K2_K14_K3_K11_K1_4_53_63_64_66_74_f28] ON [dbo].[order_cli_details];"
"db50","aBILLity_43258","[dbo].[order_cli_details]","[_dta_index_order_cli_details_7_850102069__K14_K3_K11_K1]","USE aBILLity_43258; DROP INDEX [_dta_index_order_cli_details_7_850102069__K14_K3_K11_K1] ON [dbo].[order_cli_details];"
"db50","aBILLity_43258","[dbo].[order_cli_details]","[_dta_index_order_cli_details_7_850102069__K1_K2_K11_K14_K3_4_53_63_64_66_74]","USE aBILLity_43258; DROP INDEX [_dta_index_order_cli_details_7_850102069__K1_K2_K11_K14_K3_4_53_63_64_66_74] ON [dbo].[order_cli_details];"
